model,Recall@5,Recall@10,Recall@50,NDCG@5,NDCG@10,NDCG@50,MRR@5,MRR@10,MRR@50
ENS_BPR__ConvMF_s_synth_aspect_mean,0.0035211267605633804,0.005868544600938967,0.005868544600938967,0.0020598360018489383,0.002854765415404507,0.002854765415404507,0.0017996870109546165,0.002194183620239958,0.002194183620239958
ENS_BPR__ConvMF_s_synth_aspect_wMean_0.5_0.5,0.0035211267605633804,0.005868544600938967,0.005868544600938967,0.0020598360018489383,0.002854765415404507,0.002854765415404507,0.0017996870109546165,0.002194183620239958,0.002194183620239958
ENS_BPR__HFT_l_synth_dense_wBorda_0.1_0.9,0.003051643192488263,0.005850380058126536,0.005850380058126536,0.0018710569000574078,0.0029511418745907588,0.0029511418745907588,0.0022300469483568074,0.003388385870780237,0.003388385870780237
ENS_BPR__HFT_s_synth_dense_wBorda_0.1_0.9,0.0023306505700871898,0.005705063715627096,0.005705063715627096,0.002019137606013718,0.003028021315315966,0.003028021315315966,0.004049295774647887,0.004725575676279901,0.004725575676279901
HFT_meta_only,0.001291079812206573,0.005627282211789254,0.03042840375586854,0.0009916854674952877,0.0026436602216270227,0.008860013362963711,0.0011737089201877935,0.002415884194053208,0.004325649362319441
ENS_BPR__HFT_l_synth_aspect_rrf_k30,0.0033709812481124563,0.005464095489114021,0.005464095489114021,0.0028248462050668023,0.0035289836751141793,0.0034956993999389293,0.0047339593114241,0.005390677397719651,0.005390677397719651
ENS_BPR__HFT_m_synth_aspect_wBorda_0.1_0.9,0.002171361502347418,0.005389280125195618,0.005389280125195618,0.0016876175375738125,0.00276816378394692,0.00276816378394692,0.0022496087636932707,0.003035341679707877,0.003035341679707877
ENS_BPR__HFT_l_synth_aspect_wBorda_0.3_0.7,0.001613849765258216,0.005238245439320309,0.005238245439320309,0.0010149884127146232,0.002426389456506168,0.002396170065341572,0.0011737089201877935,0.002337636932707355,0.002337636932707355
ENS_BPR__HFT_s_synth_aspect_wBorda_0.1_0.9,0.0020260451598479766,0.00520484015202325,0.00520484015202325,0.001439371218686364,0.002599624163587053,0.002599624163587053,0.0017018779342723004,0.002582159624413146,0.002582159624413146
ENS_BPR__ConvMF_meta_only_wBorda_0.3_0.7,0.001809467918622848,0.005131544628394147,0.005131544628394147,0.0014130637710169894,0.0026517604686350153,0.002625860268289281,0.0023474178403755865,0.0034070161711006785,0.0034070161711006785
ENS_BPR__HFT_meta_human_wMean_0.7_0.3,0.004988262910798122,0.00511867501304121,0.00511867501304121,0.0033818796780482534,0.0034616254537739462,0.0034616254537739462,0.0034624413145539906,0.0035798122065727697,0.0035798122065727697
ENS_BPR__HFT_meta_human_wMean_0.9_0.1,0.004988262910798122,0.00511867501304121,0.00511867501304121,0.0033818796780482534,0.0034616254537739462,0.0034616254537739462,0.0034624413145539906,0.0035798122065727697,0.0035798122065727697
ENS_MF__BPR_mean,0.0029342723004694834,0.005105633802816901,0.005105633802816901,0.0016872105046410641,0.0024932629505278973,0.0024932629505278973,0.0013693270735524255,0.0019594418362023996,0.0019594418362023996
ENS_MF__BPR_wMean_0.5_0.5,0.0029342723004694834,0.005105633802816901,0.005105633802816901,0.0016872105046410641,0.0024932629505278973,0.0024932629505278973,0.0013693270735524255,0.0019594418362023996,0.0019594418362023996
ENS_BPR__ConvMF_l_synth_aspect_wBorda_0.3_0.7,0.0017442618675013043,0.00487072042390797,0.00487072042390797,0.0011864301378821187,0.002300272588785933,0.0022754018548976885,0.0014671361502347415,0.00236697965571205,0.00236697965571205
ENS_BPR__ConvMF_m_synth_dense_mean,0.0017605633802816902,0.0048415492957746475,0.0048415492957746475,0.0010739308126522576,0.0021665430252364747,0.0021665430252364747,0.0011737089201877935,0.0018499888218198076,0.0018499888218198076
ENS_BPR__ConvMF_m_synth_dense_wMean_0.5_0.5,0.0017605633802816902,0.0048415492957746475,0.0048415492957746475,0.0010739308126522576,0.0021665430252364747,0.0021665430252364747,0.0011737089201877935,0.0018499888218198076,0.0018499888218198076
ENS_BPR__ConvMF_all_reviews_text_wBorda_0.3_0.7,0.001613849765258216,0.004740308321664881,0.004740308321664881,0.0010149884127146232,0.0021845505547990044,0.0021586503544532704,0.0011737089201877935,0.0020865936358894104,0.0020865936358894104
HFT_l_synth_dense,0.003051643192488263,0.004725575676279901,0.029174584544302856,0.0018710569000574078,0.002609494405324449,0.008629740796929141,0.0022300469483568074,0.0031275616662940603,0.004911591496815308
ENS_BPR__ConvMF_s_synth_dense_mean,0.0017605633802816902,0.004694835680751174,0.004694835680751174,0.0016277615108386638,0.0025473873624808465,0.0025473873624808465,0.0017605633802816902,0.0021550599895670316,0.0021550599895670316
ENS_BPR__ConvMF_s_synth_dense_wMean_0.5_0.5,0.0017605633802816902,0.004694835680751174,0.004694835680751174,0.0016277615108386638,0.0025473873624808465,0.0025473873624808465,0.0017605633802816902,0.0021550599895670316,0.0021550599895670316
ENS_BPR__HFT_s_synth_dense_mean,0.0025430359937402194,0.004597026604068858,0.004597026604068858,0.001837780679566777,0.00250453611844709,0.00250453611844709,0.0022496087636932707,0.002614762649973917,0.002614762649973917
ENS_BPR__HFT_s_synth_dense_wMean_0.5_0.5,0.0025430359937402194,0.004597026604068858,0.004597026604068858,0.001837780679566777,0.00250453611844709,0.00250453611844709,0.0022496087636932707,0.002614762649973917,0.002614762649973917
ENS_BPR__VAECF_wMean_0.7_0.3,0.003043259557344064,0.00455841107249558,0.00455841107249558,0.0033329953793204917,0.0038259940126905497,0.003821280353762058,0.006357589984350547,0.00675208659363589,0.00675208659363589
ENS_BPR__VAECF_wMean_0.9_0.1,0.003043259557344064,0.00455841107249558,0.00455841107249558,0.0033329953793204917,0.0038259940126905497,0.003821280353762058,0.006357589984350547,0.00675208659363589,0.00675208659363589
ENS_BPR__ConvMF_m_synth_dense_wBorda_0.1_0.9,0.0021517996870109544,0.00443075117370892,0.00443075117370892,0.0014864525489338737,0.0024118408037182085,0.0024118408037182085,0.002288732394366197,0.0030581637976004167,0.0030581637976004167
ENS_BPR__HFT_all_reviews_text_mean,0.0018583724569640062,0.004205790297339593,0.004205790297339593,0.0015429041699198795,0.00222146010024356,0.00222146010024356,0.002288732394366197,0.0025234741784037557,0.0025234741784037557
ENS_BPR__HFT_all_reviews_text_wMean_0.5_0.5,0.0018583724569640062,0.004205790297339593,0.004205790297339593,0.0015429041699198795,0.00222146010024356,0.00222146010024356,0.002288732394366197,0.0025234741784037557,0.0025234741784037557
ConvMF_m_synth_dense,0.0021517996870109544,0.004121022430881586,0.013716387016053436,0.0014864525489338737,0.002264286760812669,0.004738950959117436,0.002288732394366197,0.0029147104851330206,0.003626288242872945
HFT_m_synth_aspect,0.002171361502347418,0.003971048513302035,0.03115807417605046,0.0016876175375738125,0.0022944583403854955,0.008713106413211059,0.0022496087636932707,0.0026571465832029213,0.00436434555324617
ENS_BPR__ConvMF_s_synth_dense_wBorda_0.1_0.9,0.0010367762128325507,0.003961267605633803,0.003961267605633803,0.0012446410933719216,0.0023167226090972395,0.0023167226090972395,0.002836463223787167,0.003838773381026902,0.003838773381026902
HFT_s_synth_aspect,0.0020260451598479766,0.003721402489008122,0.028934547832805798,0.001439371218686364,0.0020987485295266054,0.008435579753530582,0.0017018779342723004,0.0023082942097026604,0.0040379886193681646
ENS_BPR__ConvMF_m_synth_aspect_wBorda_0.1_0.9,0.0018223375339757844,0.003687696353559956,0.003687696353559956,0.0011585791877285713,0.0018580989739384213,0.0017828276087446134,0.0012715179968701095,0.001947797898502124,0.001947797898502124
ENS_BPR__ConvMF_s_synth_dense_wMean_0.7_0.3,0.0017605633802816902,0.0036515388628064684,0.0036515388628064684,0.0014521099915132585,0.002193125655148926,0.002193125655148926,0.001408450704225352,0.001902153662717043,0.001902153662717043
ENS_BPR__ConvMF_s_synth_dense_wMean_0.9_0.1,0.0017605633802816902,0.0036515388628064684,0.0036515388628064684,0.0014521099915132585,0.002193125655148926,0.002193125655148926,0.001408450704225352,0.001902153662717043,0.001902153662717043
ENS_BPR__ConvMF_s_synth_aspect_wBorda_0.1_0.9,0.0015761234071093228,0.003251747326061633,0.003251747326061633,0.0010659661747963684,0.0017094160734282405,0.0016787685046026192,0.0011150234741784037,0.0017018779342723007,0.0017018779342723007
ENS_BPR__ConvMF_meta_only_mean,0.0011737089201877935,0.0027386541471048514,0.0027386541471048514,0.0007324536619763355,0.001286316477461446,0.001286316477461446,0.0008215962441314554,0.0011359825620389,0.0011359825620389
ENS_BPR__ConvMF_meta_only_wMean_0.5_0.5,0.0011737089201877935,0.0027386541471048514,0.0027386541471048514,0.0007324536619763355,0.001286316477461446,0.001286316477461446,0.0008215962441314554,0.0011359825620389,0.0011359825620389
ENS_BPR__ConvMF_m_synth_dense_wMean_0.7_0.3,0.0013204225352112676,0.00272887323943662,0.00272887323943662,0.0009630293808027471,0.0014801776682513519,0.0014801776682513519,0.0012715179968701095,0.0017032752067963335,0.0017032752067963335
ENS_BPR__ConvMF_m_synth_dense_wMean_0.9_0.1,0.0013204225352112676,0.00272887323943662,0.00272887323943662,0.0009630293808027471,0.0014801776682513519,0.0014801776682513519,0.0012715179968701095,0.0017032752067963335,0.0017032752067963335
ENS_BPR__HFT_l_synth_aspect_wBorda_0.1_0.9,0.0,0.00269864134300754,0.00269864134300754,0.0,0.0010773544704953148,0.001072373822066749,0.0,0.0008732953275206795,0.0008732953275206795
ENS_BPR__ConvMF_all_reviews_text_mean,0.0007824726134585289,0.0026604068857589984,0.0026604068857589984,0.0006254943158183662,0.0013082977405490105,0.0013082977405490105,0.0008802816901408451,0.0013399843505477308,0.0013399843505477308
ENS_BPR__ConvMF_all_reviews_text_wMean_0.5_0.5,0.0007824726134585289,0.0026604068857589984,0.0026604068857589984,0.0006254943158183662,0.0013082977405490105,0.0013082977405490105,0.0008802816901408451,0.0013399843505477308,0.0013399843505477308
ENS_BPR__ConvMF_meta_only_wBorda_0.1_0.9,0.00019561815336463222,0.0025919405320813773,0.0025919405320813773,0.00039807535830236636,0.0012703289858511312,0.0012703289858511312,0.0011737089201877935,0.0018779342723004697,0.0018779342723004697
ENS_BPR__ConvMF_l_synth_aspect_mean,0.0011737089201877935,0.002347417840375587,0.002347417840375587,0.0007324536619763355,0.0011027176018656886,0.0011027176018656886,0.0008215962441314554,0.0009683098591549295,0.0009683098591549295
ENS_BPR__ConvMF_l_synth_aspect_wMean_0.5_0.5,0.0011737089201877935,0.002347417840375587,0.002347417840375587,0.0007324536619763355,0.0011027176018656886,0.0011027176018656886,0.0008215962441314554,0.0009683098591549295,0.0009683098591549295
ConvMF_s_synth_dense,0.0010367762128325507,0.002347417840375587,0.03555038141305747,0.0012446410933719216,0.0017493055291718017,0.009605049336542206,0.002836463223787167,0.0034768797973023322,0.005582276552114592
HFT_l_synth_aspect,0.0,0.002258500497937118,0.022136393587468457,0.0,0.0008360110258710143,0.005605421734100454,0.0,0.0005994299128101945,0.0019169936350817026
ENS_BPR__ConvMF_meta_only_wMean_0.7_0.3,0.00039123630672926443,0.0021517996870109544,0.0021517996870109544,0.0002372151954231779,0.0010552156318226276,0.0010552156318226276,0.00029342723004694836,0.0010526119681049258,0.0010526119681049258
ENS_BPR__ConvMF_meta_only_wMean_0.9_0.1,0.00039123630672926443,0.0021517996870109544,0.0021517996870109544,0.0002372151954231779,0.0010552156318226276,0.0010552156318226276,0.00029342723004694836,0.0010526119681049258,0.0010526119681049258
ConvMF_m_synth_aspect,0.0018223375339757844,0.00207384658830174,0.03556024254689933,0.0011585791877285713,0.0012774775641522804,0.009299944287726639,0.0012715179968701095,0.0015565615917728594,0.003974430182079391
ENS_BPR__ConvMF_l_synth_aspect_wBorda_0.1_0.9,0.00013041210224308815,0.0017442618675013043,0.0017442618675013043,0.00019903767915118318,0.0007185589387852518,0.0007185589387852518,0.00039123630672926443,0.0007824726134585291,0.0007824726134585291
ConvMF_s_synth_aspect,0.0015761234071093228,0.0016378975608034169,0.010901814395142786,0.0010659661747963684,0.0011287946636420998,0.0032383227785489836,0.0011150234741784037,0.001310641627543036,0.0018888078932614658
ENS_BPR__ConvMF_all_reviews_text_wBorda_0.1_0.9,0.0,0.001613849765258216,0.001613849765258216,0.0,0.0005806214097861407,0.0005806214097861407,0.0,0.00039123630672926443,0.00039123630672926443
ConvMF_meta_only,0.00019561815336463222,0.0013693270735524255,0.006771476814100979,0.00039807535830236636,0.0008575343171776294,0.002392433373690531,0.0011737089201877935,0.0016171100678142932,0.002232384426240615
ENS_BPR__ConvMF_all_reviews_text_wMean_0.7_0.3,0.00031298904538341156,0.0005703813524421382,0.0005703813524421382,0.000405154157566748,0.0005175535667215965,0.0004904114093669084,0.0008215962441314554,0.0011150234741784037,0.0011150234741784037
ENS_BPR__ConvMF_all_reviews_text_wMean_0.9_0.1,0.00031298904538341156,0.0005703813524421382,0.0005703813524421382,0.000405154157566748,0.0005175535667215965,0.0004904114093669084,0.0008215962441314554,0.0011150234741784037,0.0011150234741784037
ConvMF_l_synth_aspect,0.00013041210224308815,0.00013041210224308815,0.0017015347445295554,0.00019903767915118318,0.00013793752899911112,0.0007140806852643312,0.00039123630672926443,0.00039123630672926443,0.000746157505047005
ConvMF_all_reviews_text,0.0,0.0,0.005528412366811181,0.0,0.0,0.0015321177727420207,0.0,0.0,0.000652343519339933
ENS_BPR__ConvMF_l_synth_aspect_wMean_0.7_0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENS_BPR__ConvMF_l_synth_aspect_wMean_0.9_0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
